ID,Age,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,Female,Male,No,Yes,No,Yes,Artist,Doctor,Engineer,Entertainment,Executive,Healthcare,Homemaker,Lawyer,Marketing
8781,86,1.0,2,1.0,5,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
10176,65,7.0,0,4.0,3,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
10494,43,1.0,2,2.0,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
4253,61,1.0,0,5.0,5,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
8150,46,1.0,1,5.0,5,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
9160,26,8.0,2,2.0,3,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
6542,42,6.0,2,2.0,5,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
3140,72,0.0,2,2.0,5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
5679,59,1.0,2,1.0,5,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
10347,52,1.0,1,2.0,5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
3071,27,1.0,2,1.0,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4746,81,1.0,1,2.0,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
10296,68,4.0,2,2.0,5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5118,32,0.0,2,4.0,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1398,52,6.0,0,2.0,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
10006,46,1.0,0,5.0,5,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1549,23,9.0,2,6.0,3,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
4027,62,1.0,2,4.0,1,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
9763,26,1.0,2,4.0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3179,25,5.0,2,3.0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
7270,29,0.0,0,3.0,3,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
8533,57,1.0,0,2.0,3,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
7131,36,0.0,2,1.0,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2442,41,0.0,0,3.0,3,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
9290,37,12.0,2,1.0,5,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1254,27,8.0,2,4.0,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
6032,39,1.0,2,3.0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5488,50,0.0,2,1.0,5,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
9999,31,1.0,2,5.0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
10454,69,1.0,1,2.0,5,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
6021,37,0.0,0,2.0,3,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
9026,32,1.0,0,2.0,5,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
6577,39,1.0,2,3.0,5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
6161,22,0.0,2,4.0,5,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
6580,68,1.0,1,3.0,6,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
4407,28,0.0,2,1.0,2,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10054,27,9.0,2,1.0,5,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
298,33,1.0,2,4.0,5,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
6065,53,9.0,2,1.0,3,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
88,84,0.0,2,1.0,5,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
2416,35,7.0,0,3.0,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
8134,30,0.0,2,5.0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
5631,32,1.0,2,2.0,5,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
6680,40,1.0,0,7.0,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7856,48,1.0,0,2.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4743,37,1.0,0,3.0,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
7245,28,11.0,2,1.0,5,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
8032,89,3.0,2,3.0,5,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
131,67,9.0,2,3.0,5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
8678,38,0.0,2,3.0,5,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
525,36,1.0,0,2.0,3,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
7484,52,0.0,0,2.0,5,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
4643,28,0.0,0,2.0,5,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2480,22,1.0,2,4.0,5,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
2840,33,1.0,2,2.0,5,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
7231,33,1.0,2,5.0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
10404,23,1.0,2,2.0,5,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
9613,18,0.0,2,3.0,5,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1525,71,2.0,2,1.0,5,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
8330,42,1.0,2,2.0,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
6796,52,1.0,0,3.0,5,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
4944,61,11.0,0,3.0,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
2153,35,1.0,2,1.0,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
6474,81,1.0,1,2.0,5,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3900,56,1.0,0,5.0,5,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2295,38,1.0,0,3.0,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
22,18,1.0,2,4.0,5,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
549,52,7.0,0,7.0,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5046,69,1.0,0,2.0,2,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
3004,29,0.0,2,5.0,3,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
2709,38,0.0,2,3.0,5,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
9429,43,0.0,0,2.0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
8601,36,0.0,2,2.0,5,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
3266,41,0.0,2,4.0,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
9309,37,0.0,1,3.0,5,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
9238,70,1.0,1,2.0,5,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
8940,51,2.0,1,5.0,5,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
3455,68,1.0,0,2.0,5,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1238,29,1.0,2,2.0,5,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1358,29,0.0,2,4.0,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5376,47,1.0,1,4.0,5,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
4144,46,8.0,0,2.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
5449,27,0.0,2,2.0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
7708,20,1.0,2,6.0,3,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
6506,36,1.0,2,1.0,5,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
6375,31,1.0,1,2.0,5,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
3164,28,0.0,0,2.0,3,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
7969,22,0.0,2,6.0,3,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2640,53,3.0,0,4.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
7002,43,6.0,2,1.0,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
8769,49,1.0,0,5.0,3,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
8655,67,0.0,1,2.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
3460,50,1.0,1,3.0,5,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
7242,31,0.0,2,4.0,5,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
938,43,6.0,0,3.0,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
5858,52,9.0,0,4.0,5,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
10570,48,5.0,0,6.0,3,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10629,83,0.0,2,1.0,5,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
4696,28,1.0,2,6.0,3,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
650,59,0.0,1,4.0,5,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
1615,42,1.0,2,2.0,5,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
6958,25,0.0,2,3.0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2035,43,0.0,2,1.0,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
7812,56,0.0,2,2.0,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1153,50,1.0,0,4.0,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
6432,43,3.0,0,4.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
302,60,0.0,0,3.0,5,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
3248,68,0.0,1,2.0,5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3312,50,9.0,2,2.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5779,50,9.0,0,4.0,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
7109,32,0.0,2,5.0,5,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2056,57,1.0,0,2.0,5,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
10225,23,1.0,2,4.0,5,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
3831,50,1.0,2,1.0,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
10571,53,8.0,1,4.0,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1617,22,1.0,2,6.0,0,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2260,48,1.0,0,5.0,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1880,42,1.0,2,2.0,5,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
6330,43,1.0,2,2.0,4,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
10635,29,1.0,2,3.0,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
8542,23,0.0,2,6.0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
10067,27,1.0,2,4.0,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
7597,69,1.0,2,1.0,5,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
3641,41,2.0,2,1.0,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
494,22,0.0,2,2.0,5,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1335,71,0.0,2,2.0,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
6676,42,8.0,2,1.0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
3832,58,0.0,2,1.0,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
6365,33,1.0,2,4.0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
5567,52,3.0,0,2.0,5,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
4461,48,0.0,1,4.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
10230,26,14.0,2,3.0,2,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
609,26,0.0,2,2.0,5,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
10194,52,4.0,0,2.0,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
9289,48,5.0,0,5.0,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1072,21,0.0,2,5.0,1,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4822,20,1.0,2,3.0,5,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2151,47,0.0,0,2.0,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
8569,31,9.0,2,1.0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
10439,56,0.0,2,2.0,5,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
5673,51,1.0,0,4.0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5740,36,1.0,1,4.0,5,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
10678,63,1.0,0,4.0,5,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5998,41,1.0,0,2.0,3,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
6317,42,5.0,0,4.0,3,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
48,28,0.0,0,3.0,5,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
6634,31,9.0,2,2.0,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
2501,40,1.0,2,1.0,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
6573,39,1.0,2,1.0,5,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
4556,60,0.0,2,2.0,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
6251,36,10.0,2,1.0,5,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2354,40,8.0,2,3.0,2,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
7944,59,1.0,2,1.0,5,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
7914,85,1.0,2,1.0,5,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2317,66,0.0,0,2.0,5,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
1448,40,3.0,1,3.0,5,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
6397,83,1.0,1,2.0,5,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
6467,80,1.0,2,1.0,5,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
5891,30,7.0,2,2.0,5,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
6673,39,9.0,2,1.0,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
4087,38,8.0,2,1.0,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
8722,40,1.0,2,3.0,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
6883,46,1.0,2,2.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
8242,39,1.0,1,3.0,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3623,25,1.0,2,4.0,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
8072,40,1.0,2,1.0,4,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
5952,27,14.0,2,3.0,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
8454,60,1.0,2,2.0,5,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
947,47,0.0,2,1.0,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
4330,40,2.0,0,5.0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
2664,37,1.0,0,2.0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
2069,46,2.0,2,4.0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
3841,39,9.0,2,2.0,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
8087,55,1.0,2,1.0,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
6231,62,4.0,0,3.0,5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4170,39,1.0,0,2.0,5,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
3555,18,3.0,2,4.0,3,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
10465,26,1.0,2,5.0,5,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8374,85,1.0,2,2.0,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4399,27,1.0,2,2.0,2,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4143,35,1.0,2,3.0,5,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
5664,73,4.0,1,2.0,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
5626,37,1.0,0,2.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
10588,26,0.0,2,2.0,0,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
406,49,0.0,2,5.0,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
10056,65,0.0,0,2.0,5,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
10199,47,0.0,0,5.0,5,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
222,62,2.0,0,4.0,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
7908,25,0.0,2,6.0,5,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10473,37,1.0,2,2.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
381,35,1.0,0,2.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
8771,76,1.0,2,2.0,5,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
9079,71,1.0,2,1.0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2363,36,1.0,2,1.0,5,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
10028,27,0.0,2,2.0,5,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
480,48,2.0,0,2.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
6775,30,5.0,0,2.0,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
3430,76,1.0,1,2.0,5,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
566,39,9.0,1,3.0,5,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
4590,47,3.0,1,3.0,5,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
3200,31,1.0,2,4.0,5,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
6713,37,1.0,2,2.0,5,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
439,25,1.0,2,3.0,5,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
227,42,3.0,2,1.0,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
7443,36,1.0,2,2.0,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
672,32,1.0,2,6.0,3,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
7547,31,8.0,2,1.0,5,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3518,85,1.0,2,1.0,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
9083,28,9.0,2,1.0,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2387,30,8.0,2,1.0,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
3931,30,1.0,2,4.0,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5253,50,1.0,0,4.0,2,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
9339,50,0.0,0,4.0,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
10109,71,1.0,1,1.0,5,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
3668,40,1.0,2,1.0,1,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5894,32,13.0,1,4.0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
3162,35,4.0,1,3.0,5,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
10002,19,4.0,2,6.0,1,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
7025,50,0.0,0,3.0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
7671,61,0.0,0,2.0,5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
10036,46,9.0,2,1.0,5,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2971,51,6.0,0,2.0,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
4979,37,1.0,0,2.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2073,20,1.0,2,5.0,2,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
9621,38,0.0,0,5.0,5,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
2963,22,0.0,2,3.0,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2954,41,1.0,2,1.0,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
9528,25,0.0,2,2.0,5,3,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
1641,26,0.0,2,3.0,4,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2750,50,8.0,2,2.0,5,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
3093,50,1.0,1,5.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
6856,29,0.0,2,6.0,5,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
4339,27,1.0,2,2.0,2,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
5663,53,0.0,2,2.0,3,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
6564,42,6.0,0,2.0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
327,25,9.0,2,3.0,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1279,66,1.0,2,1.0,5,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1624,46,0.0,0,6.0,1,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
7939,43,0.0,2,2.0,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
9271,53,1.0,0,5.0,5,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2754,56,0.0,0,4.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
3352,52,1.0,0,3.0,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
10364,46,8.0,0,3.0,2,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
9642,70,1.0,1,2.0,5,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
5666,33,0.0,2,4.0,4,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
5937,45,9.0,0,2.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
9476,51,0.0,2,2.0,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
10405,33,9.0,2,2.0,5,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
9837,40,1.0,2,2.0,5,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
8052,52,0.0,2,3.0,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
4016,19,0.0,2,3.0,3,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
5323,33,0.0,2,2.0,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2996,48,2.0,0,2.0,3,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
9054,35,1.0,0,2.0,6,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
10172,65,1.0,1,2.0,5,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
9236,39,4.0,2,3.0,5,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
6264,19,0.0,1,3.0,3,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
7403,52,1.0,1,3.0,5,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
161,26,1.0,2,4.0,5,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1633,41,8.0,2,2.0,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
8077,40,1.0,2,1.0,5,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1401,28,0.0,2,5.0,5,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
4494,51,3.0,1,5.0,5,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5124,28,0.0,0,2.0,5,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
29,43,4.0,0,4.0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
51,51,0.0,1,6.0,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
6947,36,1.0,0,4.0,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1211,18,1.0,2,2.0,2,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
4284,26,0.0,2,3.0,5,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9017,21,0.0,2,4.0,2,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
3123,48,0.0,2,1.0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
6522,30,4.0,2,4.0,5,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
2202,35,9.0,2,1.0,5,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
260,63,0.0,1,4.0,5,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
10008,31,7.0,2,2.0,5,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
9818,51,2.0,2,1.0,5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2467,82,0.0,1,2.0,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
343,30,1.0,2,6.0,2,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4210,36,7.0,0,5.0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
5383,25,7.0,2,1.0,5,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
633,49,0.0,0,2.0,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
10509,28,1.0,2,3.0,5,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
865,46,1.0,2,1.0,5,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
10459,41,1.0,0,2.0,3,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
